orientation,h,k,l,thickness_A,I_with_abs,I_without_abs,L_factor
orientation_1,-4,6,-8,1640.0,2.1367096556709233e-05,0.00013379304471662767,1.007887089480746
orientation_1,-4,6,-8,1660.0,2.1109289508459338e-05,0.00013516206831494184,1.007887089480746
orientation_1,-4,6,-8,1680.0,2.085110956221795e-05,0.00013652201456353503,1.007887089480746
orientation_1,-4,6,-8,1700.0,2.059271758971004e-05,0.0001378727980308739,1.007887089480746
orientation_1,-4,6,-8,1720.0,2.0334269264184306e-05,0.000139214346511121,1.007887089480746
orientation_1,-4,6,-8,1740.0,2.007591119096768e-05,0.0001405465729679852,1.007887089480746
orientation_1,-4,6,-8,1760.0,1.9817799469809358e-05,0.00014186950904579502,1.007887089480746
orientation_1,-4,6,-8,1780.0,1.9560071599691002e-05,0.00014318310504533578,1.007887089480746
orientation_1,-4,6,-8,1800.0,1.930309280002826e-05,0.00014448655383056923,1.007887089480746
orientation_1,-4,6,-8,1820.0,1.9046113560801723e-05,0.0001457807266631402,1.007887089480746
orientation_1,-4,6,-8,1840.0,1.87902015172488e-05,0.00014706519659159556,1.007887089480746
orientation_1,-4,6,-8,1860.0,1.8535128336621137e-05,0.0001483398304575214,1.007887089480746
orientation_1,-4,6,-8,1880.0,1.828102191552029e-05,0.00014960473672579556,1.007887089480746
orientation_1,-4,6,-8,1900.0,1.8027961011211624e-05,0.00015085966208445824,1.007887089480746
orientation_1,-4,6,-8,1920.0,1.777604639463918e-05,0.0001521045764549334,1.007887089480746
orientation_1,-4,6,-8,1940.0,1.7525538268578207e-05,0.00015334094034896598,1.007887089480746
orientation_1,-4,6,-8,1960.0,1.7275968442840478e-05,0.00015456366194738656,1.007887089480746
orientation_1,-4,6,-8,1980.0,1.7028088701564272e-05,0.0001557787705684418,1.007887089480746
orientation_1,-4,6,-8,2000.0,1.678163313713329e-05,0.00015698305951413307,1.007887089480746
orientation_1,-4,6,-8,2020.0,1.653673331637985e-05,0.00015817700715518843,1.007887089480746
orientation_1,-4,6,-8,2040.0,1.6293674386917232e-05,0.00015936058958805366,1.007887089480746
orientation_1,-4,6,-8,2060.0,1.6051881375410643e-05,0.0001605337037908444,1.007887089480746
orientation_1,-4,6,-8,2080.0,1.5812047385309523e-05,0.00016169624815866478,1.007887089480746
orientation_1,-4,6,-8,2100.0,1.557393282425522e-05,0.00016284723600522936,1.007887089480746
orientation_1,-4,6,-8,2120.0,1.533788584637707e-05,0.00016398980396738235,1.007887089480746
orientation_1,-4,6,-8,2140.0,1.5103634472986098e-05,0.00016512038888598482,1.007887089480746
orientation_1,-4,6,-8,2160.0,1.4871352546481265e-05,0.0001662403148131344,1.007887089480746
orientation_1,-4,6,-8,2180.0,1.4641086788181259e-05,0.00016734956712862256,1.007887089480746
orientation_1,-4,6,-8,2200.0,1.4412843941531863e-05,0.00016844768487901814,1.007887089480746
orientation_1,-4,6,-8,2220.0,1.4186696226546802e-05,0.00016953501966613543,1.007887089480746
orientation_1,-4,6,-8,2240.0,1.396261218003036e-05,0.00017061068214139263,1.007887089480746
orientation_1,-4,6,-8,2260.0,1.374088858277519e-05,0.00017167801496040705,1.007887089480746
orientation_1,-4,6,-8,2280.0,1.352098168643892e-05,0.00017272954125118826,1.007887089480746
orientation_1,-4,6,-8,2300.0,1.3303597162978691e-05,0.0001737740764294265,1.007887089480746
orientation_1,-4,6,-8,2320.0,1.3088337867535982e-05,0.00017480602200778647,1.007887089480746
orientation_1,-4,6,-8,2340.0,1.2875332512585994e-05,0.0001758267521292455,1.007887089480746
orientation_1,-4,6,-8,2360.0,1.2664600740091095e-05,0.00017683619825496172,1.007887089480746
orientation_1,-4,6,-8,2380.0,1.2456132021528811e-05,0.0001778338849516942,1.007887089480746
orientation_1,-4,6,-8,2400.0,1.2250113106093096e-05,0.00017882235334065679,1.007887089480746
orientation_1,-4,6,-8,2420.0,1.2046171166962216e-05,0.00017979569357753057,1.007887089480746
orientation_1,-4,6,-8,2440.0,1.184472159362361e-05,0.00018076039675844497,1.007887089480746
orientation_1,-4,6,-8,2460.0,1.164558975056743e-05,0.0001817128484134349,1.007887089480746
orientation_1,-4,6,-8,2480.0,1.1448809103778362e-05,0.00018265377113555847,1.007887089480746
orientation_1,-4,6,-8,2500.0,1.1253716192717501e-05,0.00018358691411380702,1.007887089480746
orientation_1,5,-5,8,100.0,8.763079780984088e-06,9.799795438016987e-06,0.9568703341848228
orientation_1,5,-5,8,120.0,1.0284075443524077e-05,1.1760824379263496e-05,0.9568703341848228
orientation_1,5,-5,8,140.0,1.1732685851521276e-05,1.3720887103980754e-05,0.9568703341848228
orientation_1,5,-5,8,160.0,1.311125328795694e-05,1.567982286554329e-05,0.9568703341848228
orientation_1,5,-5,8,180.0,1.4422057655002073e-05,1.7637471060405358e-05,0.9568703341848228
orientation_1,5,-5,8,200.0,1.56673178933997e-05,1.9593671245401704e-05,0.9568703341848228
orientation_1,5,-5,8,220.0,1.6849193375992337e-05,2.1548263156514904e-05,0.9568703341848228
orientation_1,5,-5,8,240.0,1.7969785274873116e-05,2.3501086728161576e-05,0.9568703341848228
orientation_1,5,-5,8,260.0,1.9031137902248138e-05,2.5451982112674586e-05,0.9568703341848228
orientation_1,5,-5,8,280.0,2.003524002528915e-05,2.7400789699856328e-05,0.9568703341848228
orientation_1,5,-5,8,300.0,2.098402615532053e-05,2.934735013654827e-05,0.9568703341848228
orientation_1,5,-5,8,320.0,2.187937781170935e-05,3.129150434619092e-05,0.9568703341848228
orientation_1,5,-5,8,340.0,2.272312476083622e-05,3.3233093548359555e-05,0.9568703341848228
orientation_1,5,-5,8,360.0,2.3517046230526655e-05,3.5171959278267314e-05,0.9568703341848228
orientation_1,5,-5,8,380.0,2.426287210032238e-05,3.710794340622988e-05,0.9568703341848228
orientation_1,5,-5,8,400.0,2.4962284067970175e-05,3.9040888157087025e-05,0.9568703341848228
orientation_1,5,-5,8,420.0,2.5616916792502957e-05,4.097063612957757e-05,0.9568703341848228
orientation_1,5,-5,8,440.0,2.6228359014285643e-05,4.2897030315664116e-05,0.9568703341848228
orientation_1,5,-5,8,460.0,2.679815465239427e-05,4.481991411980533e-05,0.9568703341848228
orientation_1,5,-5,8,480.0,2.732780387969412e-05,4.673913137817154e-05,0.9568703341848228
orientation_1,5,-5,8,500.0,2.781876417597931e-05,4.865452637780229e-05,0.9568703341848228
orientation_1,5,-5,8,520.0,2.827245135953218e-05,5.0565943875702445e-05,0.9568703341848228
orientation_1,5,-5,8,540.0,2.8690240597458204e-05,5.247322911787378e-05,0.9568703341848228
orientation_1,5,-5,8,560.0,2.9073467395147597e-05,5.437622785828029e-05,0.9568703341848228
orientation_1,5,-5,8,580.0,2.942342856521235e-05,5.62747863777445e-05,0.9568703341848228
orientation_1,5,-5,8,600.0,2.9741383176241315e-05,5.816875150276862e-05,0.9568703341848228
orientation_1,5,-5,8,620.0,3.0028553481718263e-05,6.0057970624290026e-05,0.9568703341848228
orientation_1,5,-5,8,640.0,3.0286125829433198e-05,6.19422917163466e-05,0.9568703341848228
orientation_1,5,-5,8,660.0,3.0515251551726604e-05,6.382156335467188e-05,0.9568703341848228
orientation_1,5,-5,8,680.0,3.07170478368988e-05,6.569563473520839e-05,0.9568703341848228
orientation_1,5,-5,8,700.0,3.089259858207417e-05,6.756435569252871e-05,0.9568703341848228
orientation_1,5,-5,8,720.0,3.104295522794599e-05,6.942757671817692e-05,0.9568703341848228
orientation_1,5,-5,8,740.0,3.116913757555222e-05,7.128514897891827e-05,0.9568703341848228
orientation_1,5,-5,8,760.0,3.127213458555988e-05,7.31369243348894e-05,0.9568703341848228
orientation_1,5,-5,8,780.0,3.135290516027615e-05,7.498275535766667e-05,0.9568703341848228
orientation_1,5,-5,8,800.0,3.141237890871908e-05,7.682249534822898e-05,0.9568703341848228
orientation_1,5,-5,8,820.0,3.145145689504883e-05,7.865599835482218e-05,0.9568703341848228
orientation_1,5,-5,8,840.0,3.1471012370653185e-05,8.048311919070736e-05,0.9568703341848228
orientation_1,5,-5,8,860.0,3.147189149022117e-05,8.230371345189014e-05,0.9568703341848228
orientation_1,5,-5,8,880.0,3.1454914011981716e-05,8.411763753453334e-05,0.9568703341848228
orientation_1,5,-5,8,900.0,3.1420873982583313e-05,8.592474865253717e-05,0.9568703341848228
orientation_1,5,-5,8,920.0,3.1370540406713044e-05,8.772490485480292e-05,0.9568703341848228
orientation_1,5,-5,8,940.0,3.13046579018425e-05,8.951796504245857e-05,0.9568703341848228
orientation_1,5,-5,8,960.0,3.12239559156543e-05,9.130378899119664e-05,0.9568703341848228
orientation_1,5,-5,8,980.0,3.112911520694243e-05,9.308223734210193e-05,0.9568703341848228
orientation_1,5,-5,8,1000.0,3.1020819425707793e-05,9.485317167080524e-05,0.9568703341848228
orientation_1,5,-5,8,1020.0,3.089972189773205e-05,9.661645445182833e-05,0.9568703341848228
orientation_1,5,-5,8,1040.0,3.0766454623118986e-05,9.83719491018537e-05,0.9568703341848228
orientation_1,5,-5,8,1060.0,3.062162884544505e-05,0.00010011951999007137,0.9568703341848228
orientation_1,5,-5,8,1080.0,3.0465835609710912e-05,0.00010185903245506664,0.9568703341848228
orientation_1,5,-5,8,1100.0,3.02996463076719e-05,0.000103590352821384,0.9568703341848228
orientation_1,5,-5,8,1120.0,3.012361321029855e-05,0.00010531334841512413,0.9568703341848228
orientation_1,5,-5,8,1140.0,2.993826998804067e-05,0.00010702788757982797,0.9568703341848228
orientation_1,5,-5,8,1160.0,2.9744132219172143e-05,0.00010873383969236066,0.9568703341848228
orientation_1,5,-5,8,1180.0,2.9541697875742818e-05,0.00011043107513927702,0.9568703341848228
orientation_1,5,-5,8,1200.0,2.9331447829610818e-05,0.00011211946541011621,0.9568703341848228
orientation_1,5,-5,8,1220.0,2.9113846340629087e-05,0.00011379888317663072,0.9568703341848228
orientation_1,5,-5,8,1240.0,2.88893414916924e-05,0.0001154692022081033,0.9568703341848228
orientation_1,5,-5,8,1260.0,2.8658365541789908e-05,0.00011713029697587252,0.9568703341848228
orientation_1,5,-5,8,1280.0,2.8421335578073953e-05,0.00011878204352408467,0.9568703341848228
orientation_1,5,-5,8,1300.0,2.817865380432091e-05,0.00012042431891796236,0.9568703341848228
orientation_1,5,-5,8,1320.0,2.7930707969391928e-05,0.00012205700128236645,0.9568703341848228
orientation_1,5,-5,8,1340.0,2.7677871831786133e-05,0.00012367997005546233,0.9568703341848228
orientation_1,5,-5,8,1360.0,2.742050550396879e-05,0.00012529310576012354,0.9568703341848228
orientation_1,5,-5,8,1380.0,2.715895546729351e-05,0.00012689628820788628,0.9568703341848228
orientation_1,5,-5,8,1400.0,2.6893558277604743e-05,0.00012848941258221727,0.9568703341848228
orientation_1,5,-5,8,1420.0,2.662463033210673e-05,0.00013007233794434537,0.9568703341848228
orientation_1,5,-5,8,1440.0,2.6352485427039095e-05,0.0001316449710439075,0.9568703341848228
orientation_1,5,-5,8,1460.0,2.607741991719906e-05,0.0001332071921193953,0.9568703341848228
orientation_1,5,-5,8,1480.0,2.579972002857452e-05,0.00013475888898895758,0.9568703341848228
orientation_1,5,-5,8,1500.0,2.5519660445656095e-05,0.00013629994822432368,0.9568703341848228
orientation_1,5,-5,8,1520.0,2.5237507065461833e-05,0.0001378302684934036,0.9568703341848228
orientation_1,5,-5,8,1540.0,2.495351237315518e-05,0.0001393497334355977,0.9568703341848228
orientation_1,5,-5,8,1560.0,2.466792179949979e-05,0.00014085824526957039,0.9568703341848228
orientation_1,5,-5,8,1580.0,2.4380966151017033e-05,0.0001423556795147203,0.9568703341848228
orientation_1,5,-5,8,1600.0,2.4092108440289462e-05,0.00014384112979141177,0.9568703341848228
orientation_1,5,-5,8,1620.0,2.3803856999730118e-05,0.0001453169501647701,0.9568703341848228
orientation_1,5,-5,8,1640.0,2.3514124019570345e-05,0.00014678057595341913,0.9568703341848228
orientation_1,5,-5,8,1660.0,2.322387177688566e-05,0.0001482327276343123,0.9568703341848228
orientation_1,5,-5,8,1680.0,2.2933289749187407e-05,0.00014967330811917526,0.9568703341848228
orientation_1,5,-5,8,1700.0,2.264255834941113e-05,0.00015110221558226866,0.9568703341848228
orientation_1,5,-5,8,1720.0,2.2351852094157738e-05,0.00015251936329497052,0.9568703341848228
orientation_1,5,-5,8,1740.0,2.206133529448341e-05,0.00015392464835305294,0.9568703341848228
orientation_1,5,-5,8,1760.0,2.1771182720038307e-05,0.00015531810025194826,0.9568703341848228
orientation_1,5,-5,8,1780.0,2.1481548311786288e-05,0.00015669965818092008,0.9568703341848228
orientation_1,5,-5,8,1800.0,2.119283875081696e-05,0.00015806841986071348,0.9568703341848228
orientation_1,5,-5,8,1820.0,2.0904222701266098e-05,0.00015942534929943683,0.9568703341848228
orientation_1,5,-5,8,1840.0,2.061688683449171e-05,0.00016076996751315797,0.9568703341848228
orientation_1,5,-5,8,1860.0,2.0330578288147305e-05,0.00016210212225050623,0.9568703341848228
orientation_1,5,-5,8,1880.0,2.0045439929121373e-05,0.00016342193138250112,0.9568703341848228
orientation_1,5,-5,8,1900.0,1.97615596760092e-05,0.00016472910927712827,0.9568703341848228
orientation_1,5,-5,8,1920.0,1.9479049966212284e-05,0.00016602361995568033,0.9568703341848228
orientation_1,5,-5,8,1940.0,1.9198200458268543e-05,0.00016730708519357366,0.9568703341848228
orientation_1,5,-5,8,1960.0,1.891849068778558e-05,0.00016857384090747916,0.9568703341848228
orientation_1,5,-5,8,1980.0,1.8640756619424653e-05,0.00016983058935786337,0.9568703341848228
orientation_1,5,-5,8,2000.0,1.836470266886189e-05,0.00017107376429147862,0.9568703341848228
orientation_1,5,-5,8,2020.0,1.8090475076112047e-05,0.0001723038958849157,0.9568703341848228
orientation_1,5,-5,8,2040.0,1.781839209048583e-05,0.00017352095871575653,0.9568703341848228
orientation_1,5,-5,8,2060.0,1.7547810191363664e-05,0.00017472483644033793,0.9568703341848228
orientation_1,5,-5,8,2080.0,1.7279503603433296e-05,0.00017591541682006627,0.9568703341848228
orientation_1,5,-5,8,2100.0,1.701320441739136e-05,0.00017709160309179112,0.9568703341848228
orientation_1,5,-5,8,2120.0,1.674929922789048e-05,0.00017825688489741528,0.9568703341848228
orientation_1,5,-5,8,2140.0,1.648748510517421e-05,0.00017940730088484926,0.9568703341848228
orientation_1,5,-5,8,2160.0,1.6227954802281065e-05,0.0001805443253211536,0.9568703341848228
orientation_1,5,-5,8,2180.0,1.5970759636434618e-05,0.00018166794396025132,0.9568703341848228
orientation_1,5,-5,8,2200.0,1.571590647394682e-05,0.00018277764723261547,0.9568703341848228
orientation_1,5,-5,8,2220.0,1.5463474838648e-05,0.00018387382872800772,0.9568703341848228
orientation_1,5,-5,8,2240.0,1.5213428943843278e-05,0.00018495550198564426,0.9568703341848228
orientation_1,5,-5,8,2260.0,1.4966098059453151e-05,0.00018602639032750705,0.9568703341848228
orientation_1,5,-5,8,2280.0,1.4720876635945221e-05,0.00018707818196488823,0.9568703341848228
orientation_1,5,-5,8,2300.0,1.4478548215805848e-05,0.00018812068129484672,0.9568703341848228
orientation_1,5,-5,8,2320.0,1.4238670475754392e-05,0.00018914767402940122,0.9568703341848228
orientation_1,5,-5,8,2340.0,1.40013854613341e-05,0.0001901606875475612,0.9568703341848228
orientation_1,5,-5,8,2360.0,1.3766713869911909e-05,0.00019115965459234627,0.9568703341848228
orientation_1,5,-5,8,2380.0,1.3534642927262108e-05,0.00019214405138690577,0.9568703341848228
orientation_1,5,-5,8,2400.0,1.3305379396137535e-05,0.0001931167123694816,0.9568703341848228
orientation_1,5,-5,8,2420.0,1.3078507135592088e-05,0.00019407106882004843,0.9568703341848228
orientation_1,5,-5,8,2440.0,1.2854512402383186e-05,0.00019501434748649525,0.9568703341848228
orientation_1,5,-5,8,2460.0,1.2633149052891156e-05,0.0001959425385575655,0.9568703341848228
orientation_1,5,-5,8,2480.0,1.2414478450266763e-05,0.00019685644926304338,0.9568703341848228
orientation_1,5,-5,8,2500.0,1.2197760417228038e-05,0.0001977602698639508,0.9568703341848228
orientation_1,-1,-11,12,100.0,2.9689326167445244e-06,3.3224087180400094e-06,1.1057771977118045
orientation_1,-1,-11,12,120.0,3.4841481513968257e-06,3.987677511126531e-06,1.1057771977118045
orientation_1,-1,-11,12,140.0,3.974888517714448e-06,4.652850202218319e-06,1.1057771977118045
orientation_1,-1,-11,12,160.0,4.441976171197403e-06,5.317910779262115e-06,1.1057771977118045
orientation_1,-1,-11,12,180.0,4.886209656702937e-06,5.98284323572624e-06,1.1057771977118045
orientation_1,-1,-11,12,200.0,5.3083642450416025e-06,6.647631570343227e-06,1.1057771977118045
orientation_1,-1,-11,12,220.0,5.709192554111149e-06,7.312259787356799e-06,1.1057771977118045
orientation_1,-1,-11,12,240.0,6.0894251546340525e-06,7.976711896952747e-06,1.1057771977118045
orientation_1,-1,-11,12,260.0,6.4497711607634385e-06,8.640971915765158e-06,1.1057771977118045
orientation_1,-1,-11,12,280.0,6.790918805879327e-06,9.305023867416591e-06,1.1057771977118045
orientation_1,-1,-11,12,300.0,7.113536003912053e-06,9.96885178307452e-06,1.1057771977118045
orientation_1,-1,-11,12,320.0,7.418270896531046e-06,1.063243970201605e-05,1.1057771977118045
orientation_1,-1,-11,12,340.0,7.705752386533223e-06,1.1295771672197026e-05,1.1057771977118045
orientation_1,-1,-11,12,360.0,7.976833671600667e-06,1.1958831750823379e-05,1.1057771977118045
orientation_1,-1,-11,12,380.0,8.231642379896724e-06,1.2621604004923737e-05,1.1057771977118045
orientation_1,-1,-11,12,400.0,8.47097443480155e-06,1.3284072511922548e-05,1.1057771977118045
orientation_1,-1,-11,12,420.0,8.695386794741094e-06,1.3946221360213405e-05,1.1057771977118045
orientation_1,-1,-11,12,440.0,8.905419653622555e-06,1.4608034649732358e-05,1.1057771977118045
orientation_1,-1,-11,12,460.0,9.101596897948183e-06,1.526949649253096e-05,1.1057771977118045
orientation_1,-1,-11,12,480.0,9.284426552288672e-06,1.5930591013348994e-05,1.1057771977118045
orientation_1,-1,-11,12,500.0,9.454401213396476e-06,1.6591302350186928e-05,1.1057771977118045
orientation_1,-1,-11,12,520.0,9.61199847323354e-06,1.7251614654877758e-05,1.1057771977118045
orientation_1,-1,-11,12,540.0,9.757681331181196e-06,1.7911512093658465e-05,1.1057771977118045
orientation_1,-1,-11,12,560.0,9.891898595694178e-06,1.8570978847740893e-05,1.1057771977118045
orientation_1,-1,-11,12,580.0,1.0015085275654493e-05,1.9229999113882236e-05,1.1057771977118045
orientation_1,-1,-11,12,600.0,1.0127662961674658e-05,1.9888557104953908e-05,1.1057771977118045
orientation_1,-1,-11,12,620.0,1.0230040197594743e-05,2.0546637050512395e-05,1.1057771977118045
orientation_1,-1,-11,12,640.0,1.0322612842412897e-05,2.1204223197365896e-05,1.1057771977118045
orientation_1,-1,-11,12,660.0,1.040576442287751e-05,2.1861299810142576e-05,1.1057771977118045
orientation_1,-1,-11,12,680.0,1.0479866476978152e-05,2.251785117186197e-05,1.1057771977118045
orientation_1,-1,-11,12,700.0,1.0545278888538063e-05,2.317386158448271e-05,1.1057771977118045
orientation_1,-1,-11,12,720.0,1.0602350213164557e-05,2.3829315369503568e-05,1.1057771977118045
orientation_1,-1,-11,12,740.0,1.0651417995710886e-05,2.4484196868493927e-05,1.1057771977118045
orientation_1,-1,-11,12,760.0,1.069280907951228e-05,2.5138490443673116e-05,1.1057771977118045
orientation_1,-1,-11,12,780.0,1.072683990756735e-05,2.579218047847197e-05,1.1057771977118045
orientation_1,-1,-11,12,800.0,1.0753816815870992e-05,2.6445251378095052e-05,1.1057771977118045
orientation_1,-1,-11,12,820.0,1.0774036319091071e-05,2.7097687570081282e-05,1.1057771977118045
orientation_1,-1,-11,12,840.0,1.0787785388775701e-05,2.77494735048601e-05,1.1057771977118045
orientation_1,-1,-11,12,860.0,1.0795341724287768e-05,2.8400593656334444e-05,1.1057771977118045
orientation_1,-1,-11,12,880.0,1.079697401660823e-05,2.9051032522393012e-05,1.1057771977118045
orientation_1,-1,-11,12,900.0,1.079294220524672e-05,2.9700774625514036e-05,1.1057771977118045
orientation_1,-1,-11,12,920.0,1.0783497728368403e-05,3.0349804513299828e-05,1.1057771977118045
orientation_1,-1,-11,12,940.0,1.0768883766341165e-05,3.0998106759035576e-05,1.1057771977118045
orientation_1,-1,-11,12,960.0,1.0749335479448754e-05,3.164566596401027e-05,1.1057771977118045
orientation_1,-1,-11,12,980.0,1.0725080235774213e-05,3.2292466749243085e-05,1.1057771977118045
orientation_1,-1,-11,12,1000.0,1.0696337841879247e-05,3.293849377369069e-05,1.1057771977118045
orientation_1,-1,-11,12,1020.0,1.0663320755644553e-05,3.35837317171321e-05,1.1057771977118045
orientation_1,-1,-11,12,1040.0,1.062623430223006e-05,3.422816528960846e-05,1.1057771977118045
orientation_1,-1,-11,12,1060.0,1.0585276880755727e-05,3.487177923010715e-05,1.1057771977118045
orientation_1,-1,-11,12,1080.0,1.054064016608246e-05,3.551455830709978e-05,1.1057771977118045
orientation_1,-1,-11,12,1100.0,1.0492509305275256e-05,3.615648731931436e-05,1.1057771977118045
orientation_1,-1,-11,12,1120.0,1.0441063108652333e-05,3.679755109595625e-05,1.1057771977118045
orientation_1,-1,-11,12,1140.0,1.038647423589015e-05,3.74377344975203e-05,1.1057771977118045
orientation_1,-1,-11,12,1160.0,1.03289093770037e-05,3.8077022416138934e-05,1.1057771977118045
orientation_1,-1,-11,12,1180.0,1.0268529425025618e-05,3.871539976278722e-05,1.1057771977118045
orientation_1,-1,-11,12,1200.0,1.0205489654598136e-05,3.9352851494251334e-05,1.1057771977118045
orientation_1,-1,-11,12,1220.0,1.0139939893784037e-05,3.998936263521866e-05,1.1057771977118045
orientation_1,-1,-11,12,1240.0,1.0072024677238388e-05,4.062491824549573e-05,1.1057771977118045
orientation_1,-1,-11,12,1260.0,1.0001883370549664e-05,4.125950328023024e-05,1.1057771977118045
orientation_1,-1,-11,12,1280.0,9.929650395758009e-06,4.189310288164163e-05,1.1057771977118045
orientation_1,-1,-11,12,1300.0,9.855455332651735e-06,4.252570218696566e-05,1.1057771977118045
orientation_1,-1,-11,12,1320.0,9.779423067139099e-06,4.3157286337438786e-05,1.1057771977118045
orientation_1,-1,-11,12,1340.0,9.701673951101248e-06,4.3787840559440444e-05,1.1057771977118045
orientation_1,-1,-11,12,1360.0,9.622324127397996e-06,4.441735008304451e-05,1.1057771977118045
orientation_1,-1,-11,12,1380.0,9.541484505808753e-06,4.504579953056659e-05,1.1057771977118045
orientation_1,-1,-11,12,1400.0,9.459264079683651e-06,4.5673178352877444e-05,1.1057771977118045
orientation_1,-1,-11,12,1420.0,9.375764402388949e-06,4.6299463401161876e-05,1.1057771977118045
orientation_1,-1,-11,12,1440.0,9.291086560573154e-06,4.692464728687288e-05,1.1057771977118045
orientation_1,-1,-11,12,1460.0,9.205326158621345e-06,4.754871326327076e-05,1.1057771977118045
orientation_1,-1,-11,12,1480.0,9.118574725697593e-06,4.8171646760994224e-05,1.1057771977118045
orientation_1,-1,-11,12,1500.0,9.030921776169276e-06,4.8793434612269166e-05,1.1057771977118045
orientation_1,-1,-11,12,1520.0,8.942451586638343e-06,4.9414058485960024e-05,1.1057771977118045
orientation_1,-1,-11,12,1540.0,8.853246734320392e-06,5.0033507856574117e-05,1.1057771977118045
orientation_1,-1,-11,12,1560.0,8.763385995992704e-06,5.06517692180917e-05,1.1057771977118045
orientation_1,-1,-11,12,1580.0,8.672943805577114e-06,5.126882185085437e-05,1.1057771977118045
orientation_1,-1,-11,12,1600.0,8.58173436799068e-06,5.188306340515158e-05,1.1057771977118045
orientation_1,-1,-11,12,1620.0,8.490605032527144e-06,5.2499260883364465e-05,1.1057771977118045
orientation_1,-1,-11,12,1640.0,8.398844391718076e-06,5.311261673476687e-05,1.1057771977118045
orientation_1,-1,-11,12,1660.0,8.306775788923764e-06,5.3724711104209014e-05,1.1057771977118045
orientation_1,-1,-11,12,1680.0,8.214460636202899e-06,5.433553043865367e-05,1.1057771977118045
orientation_1,-1,-11,12,1700.0,8.121957465497837e-06,5.4945059170354465e-05,1.1057771977118045
orientation_1,-1,-11,12,1720.0,8.029322991012197e-06,5.555328636570172e-05,1.1057771977118045
orientation_1,-1,-11,12,1740.0,7.936610659570938e-06,5.616019524230861e-05,1.1057771977118045
orientation_1,-1,-11,12,1760.0,7.843877625070826e-06,5.676581335033595e-05,1.1057771977118045
orientation_1,-1,-11,12,1780.0,7.751174210699514e-06,5.737013755254692e-05,1.1057771977118045
orientation_1,-1,-11,12,1800.0,7.658637201580556e-06,5.797384942275024e-05,1.1057771977118045
orientation_1,-1,-11,12,1820.0,7.565981110611503e-06,5.85743788655001e-05,1.1057771977118045
orientation_1,-1,-11,12,1840.0,7.473608960370664e-06,5.9174492791691296e-05,1.1057771977118045
orientation_1,-1,-11,12,1860.0,7.381433130221332e-06,5.977318422266155e-05,1.1057771977118045
orientation_1,-1,-11,12,1880.0,7.289500810694278e-06,6.037050676258188e-05,1.1057771977118045
orientation_1,-1,-11,12,1900.0,7.197841038928138e-06,6.096637936809806e-05,1.1057771977118045
orientation_1,-1,-11,12,1920.0,7.106491105945766e-06,6.15608034126391e-05,1.1057771977118045
orientation_1,-1,-11,12,1940.0,7.015548556838763e-06,6.215434213140319e-05,1.1057771977118045
orientation_1,-1,-11,12,1960.0,6.924836447638459e-06,6.274508821095916e-05,1.1057771977118045
orientation_1,-1,-11,12,1980.0,6.834637971295319e-06,6.333532763085626e-05,1.1057771977118045
orientation_1,-1,-11,12,2000.0,6.7448525269339245e-06,6.39238622549133e-05,1.1057771977118045
orientation_1,-1,-11,12,2020.0,6.65552970202308e-06,6.451088459174118e-05,1.1057771977118045
orientation_1,-1,-11,12,2040.0,6.56669687973903e-06,6.50963948445672e-05,1.1057771977118045
orientation_1,-1,-11,12,2060.0,6.478377288912733e-06,6.568036674418303e-05,1.1057771977118045
orientation_1,-1,-11,12,2080.0,6.390592670613695e-06,6.626277176051783e-05,1.1057771977118045
orientation_1,-1,-11,12,2100.0,6.303332837777171e-06,6.684324803265877e-05,1.1057771977118045
orientation_1,-1,-11,12,2120.0,6.216729285021181e-06,6.742298694366932e-05,1.1057771977118045
orientation_1,-1,-11,12,2140.0,6.1306799394453485e-06,6.800065525068333e-05,1.1057771977118045
orientation_1,-1,-11,12,2160.0,6.045250889965517e-06,6.857676081612187e-05,1.1057771977118045
orientation_1,-1,-11,12,2180.0,5.960460427604025e-06,6.915130665234791e-05,1.1057771977118045
orientation_1,-1,-11,12,2200.0,5.876311926389255e-06,6.972412704455712e-05,1.1057771977118045
orientation_1,-1,-11,12,2220.0,5.792832868185508e-06,7.029536220134505e-05,1.1057771977118045
orientation_1,-1,-11,12,2240.0,5.710012310864506e-06,7.086468505349159e-05,1.1057771977118045
orientation_1,-1,-11,12,2260.0,5.627962894406584e-06,7.143336210971955e-05,1.1057771977118045
orientation_1,-1,-11,12,2280.0,5.546480732219091e-06,7.199857926548229e-05,1.1057771977118045
orientation_1,-1,-11,12,2300.0,5.465833322276831e-06,7.256367389406756e-05,1.1057771977118045
orientation_1,-1,-11,12,2320.0,5.385871358090587e-06,7.312653202736512e-05,1.1057771977118045
orientation_1,-1,-11,12,2340.0,5.306644714510286e-06,7.368768226644926e-05,1.1057771977118045
orientation_1,-1,-11,12,2360.0,5.2281618350331765e-06,7.424710482468072e-05,1.1057771977118045
orientation_1,-1,-11,12,2380.0,5.150419609876758e-06,7.480462336308429e-05,1.1057771977118045
orientation_1,-1,-11,12,2400.0,5.0734900499683895e-06,7.536119663419571e-05,1.1057771977118045
orientation_1,-1,-11,12,2420.0,4.997234683164489e-06,7.591461037291967e-05,1.1057771977118045
orientation_1,-1,-11,12,2440.0,4.9191485176241665e-06,7.646730704525044e-05,1.1057771977118045
