"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.041877854615449905","0.041877854615449905","0","0","0","0","0.03720024600625038","0.04196009412407875","60","16","10"
"0.03742652013897896","0.03742652013897896","0","0","0","0","0.04276040568947792","0.03736120089888573","90","19","11"
"0.14185599982738495","0.14185599982738495","0","0","0","0","0.0974888801574707","0.14180804789066315","57","26","17"
"0.017728468403220177","0.017728468403220177","0","0","0","0","0.030972037464380264","0.01778273656964302","79","13","8"
"0.08999636769294739","0.08999636769294739","0","0","0","0","0.059599682688713074","0.08995215594768524","26","19","13"
"0.01694823056459427","0.01694823056459427","0","0","0","0","0.026102496311068535","0.016794344410300255","6","21","12"
"0.024052323773503304","0.024052323773503304","0","0","0","0","0.002937386045232415","0.024241765961050987","68","18","5"
"0.035518620163202286","0.035518620163202286","0","0","0","0","0.03369246795773506","0.03567637875676155","82","21","10"
"0.033812105655670166","0.033812105655670166","0","0","0","0","0.05294056981801987","0.03381548821926117","15","22","16"
"0.08102285116910934","0.08102285116910934","0","0","0","0","0.048552051186561584","0.08113463222980499","42","20","9"
"0.07424146682024002","0.07424146682024002","0","0","0","0","0.06014671549201012","0.07417533546686172","59","23","15"
"0.06249714642763138","0.06249714642763138","0","0","0","0","0.062300655990839005","0.0624174028635025","71","18","8"
"0.11628004163503647","0.11628004163503647","0","0","0","0","0.07461896538734436","0.11633244156837463","56","19","11"
"0.03565192222595215","0.03565192222595215","0","0","0","0","0.035257600247859955","0.03537943959236145","20","20","12"
"0.06590906530618668","0.06590906530618668","0","0","0","0","0.07856673002243042","0.06582053005695343","31","25","15"
"0.11518625169992447","0.11518625169992447","0","0","0","0","0.0720364972949028","0.11511790752410889","58","23","17"
"0.1621832400560379","0.1621832400560379","0","0","0","0","0.09065357595682144","0.16216260194778442","19","24","14"
"0.019334295764565468","0.019334295764565468","0","0","0","0","0.031311966478824615","0.019571537151932716","63","16","10"
"0.04063044488430023","0.04063044488430023","0","0","0","0","0.042897582054138184","0.04049744829535484","91","20","10"
"0.0144615164026618","0.0144615164026618","0","0","0","0","0.02041628211736679","0.014400416985154152","36","16","11"
"0.010811908170580864","0.010811908170580864","0","0","0","0","0.004332159645855427","0.010245662182569504","72","12","4"
"0.19217923283576965","0.19217923283576965","0","0","0","0","0.1346030980348587","0.19216765463352203","18","21","12"
"0.015664098784327507","0.015664098784327507","0","0","0","0","0.020015934482216835","0.015666112303733826","1","21","13"
"0.02777974307537079","0.02777974307537079","0","0","0","0","0.040547989308834076","0.02770155295729637","44","18","8"
"0.02445344440639019","0.02445344440639019","0","0","0","0","0.033832892775535583","0.024052200838923454","35","18","12"
"0.01550434809178114","0.01550434809178114","0","0","0","0","0.01810138300061226","0.015343480743467808","74","17","7"
"0.025709977373480797","0.025709977373480797","0","0","0","0","0.039024896919727325","0.02604539319872856","27","18","12"
"0.02991499751806259","0.02991499751806259","0","0","0","0","0.029848797246813774","0.029580295085906982","23","16","9"
"0.06621483713388443","0.06621483713388443","0","0","0","0","0.05363393574953079","0.06622661650180817","67","25","12"
"0.020535077899694443","0.020535077899694443","0","0","0","0","0.031124640256166458","0.020085636526346207","13","19","11"
"0.01408114843070507","0.01408114843070507","0","0","0","0","0.021024031564593315","0.013939504511654377","21","16","9"
"0.015719132497906685","0.015719132497906685","0","0","0","0","0.01625639945268631","0.016099097207188606","48","13","9"
"0.03827128931879997","0.03827128931879997","0","0","0","0","0.04311113432049751","0.03804047405719757","86","15","12"
"0.01751447655260563","0.01751447655260563","0","0","0","0","0.022483184933662415","0.01758790761232376","45","16","8"
"0.03831768035888672","0.03831768035888672","0","0","0","0","0.07148059457540512","0.03825392574071884","14","18","11"
"0.020842479541897774","0.020842479541897774","0","0","0","0","0.03206801041960716","0.021213971078395844","62","16","10"
"0.029897576197981834","0.029897576197981834","0","0","0","0","0.0370328463613987","0.029651464894413948","80","20","10"
"0.031170552596449852","0.031170552596449852","0","0","0","0","0.03295021876692772","0.030928589403629303","54","14","9"
"0.028438087552785873","0.028438087552785873","0","0","0","0","0.031476933509111404","0.0282916072756052","10","17","11"
"0.03801358863711357","0.03801358863711357","0","0","0","0","0.027102313935756683","0.03811706230044365","4","21","13"
"0.05023126304149628","0.05023126304149628","0","0","0","0","0.03648844361305237","0.050282977521419525","43","19","7"
"0.025618325918912888","0.025618325918912888","0","0","0","0","0.030203310772776604","0.025490572676062584","76","19","11"
"0.04131559282541275","0.04131559282541275","0","0","0","0","0.06346894055604935","0.04135577380657196","37","19","11"
"0.02833648957312107","0.02833648957312107","0","0","0","0","0.05505237728357315","0.028385387733578682","92","14","6"
"0.10509214550256729","0.10509214550256729","0","0","0","0","0.07902054488658905","0.10506781190633774","0","18","8"
"0.01724744215607643","0.01724744215607643","0","0","0","0","0.015202164649963379","0.016828332096338272","40","17","9"
"0.024042442440986633","0.024042442440986633","0","0","0","0","0.051023513078689575","0.023892732337117195","73","8","4"
"0.028609704226255417","0.028609704226255417","0","0","0","0","0.02221396565437317","0.02828904241323471","46","16","7"
"0.027711980044841766","0.027711980044841766","0","0","0","0","0.037560608237981796","0.027773456647992134","32","17","11"
"0.0318576879799366","0.0318576879799366","0","0","0","0","0.11614829301834106","0.032075975090265274","51","16","8"
"0.04218871146440506","0.04218871146440506","0","0","0","0","0.047123052179813385","0.042162004858255386","22","15","8"
"0.021606190130114555","0.021606190130114555","0","0","0","0","0.014698154293000698","0.021207846701145172","70","9","3"
"0.030090171843767166","0.030090171843767166","0","0","0","0","0.02420831099152565","0.030000999569892883","25","19","11"
"0.02208164893090725","0.02208164893090725","0","0","0","0","0.041400469839572906","0.022394251078367233","49","20","8"
"0.036083705723285675","0.036083705723285675","0","0","0","0","0.048821013420820236","0.03594324365258217","97","17","7"
"0.027160972356796265","0.027160972356796265","0","0","0","0","0.048756252974271774","0.02702290378510952","16","20","14"
"0.019687294960021973","0.019687294960021973","0","0","0","0","0.03156134486198425","0.019696475937962532","5","21","13"
"0.01679541915655136","0.01679541915655136","0","0","0","0","0.04108788073062897","0.017194684594869614","65","16","7"
"0.02387671172618866","0.02387671172618866","0","0","0","0","0.022201864048838615","0.02399410493671894","30","18","11"
"0.012436337769031525","0.012436337769031525","0","0","0","0","0.03424086421728134","0.011883866041898727","7","16","7"
"0.01671447977423668","0.01671447977423668","0","0","0","0","0.0042052920907735825","0.016609635204076767","69","17","7"
"0.02732309326529503","0.02732309326529503","0","0","0","0","0.02303064428269863","0.027523746713995934","77","21","11"
"0.011737980879843235","0.011737980879843235","0","0","0","0","0.013610991649329662","0.011290030553936958","11","13","5"
