"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.08496277034282684","0.08496277034282684","0","0","0","0","0.09662831574678421","0.0848657488822937","51","290","41"
"0.06491940468549728","0.06491940468549728","0","0","0","0","0.057245075702667236","0.0649573802947998","58","258","16"
"0.047444190829992294","0.047444190829992294","0","0","0","0","0.04621421918272972","0.04748046398162842","17","290","32"
"0.03760725259780884","0.03760725259780884","0","0","0","0","0.05030491575598717","0.037525273859500885","12","297","45"
"0.09677661210298538","0.09677661210298538","0","0","0","0","0.06226016581058502","0.09676406532526016","14","293","45"
"0.051542606204748154","0.051542606204748154","0","0","0","0","0.08199864625930786","0.05145659297704697","28","303","48"
"0.08628232777118683","0.08628232777118683","0","0","0","0","0.0726664736866951","0.08628155291080475","10","285","44"
"0.03419416770339012","0.03419416770339012","0","0","0","0","0.04169147089123726","0.03415490314364433","54","293","35"
"0.0371694415807724","0.0371694415807724","0","0","0","0","0.03961054980754852","0.03701493516564369","26","300","50"
"0.05290074273943901","0.05290074273943901","0","0","0","0","0.03702167421579361","0.05288568139076233","6","283","44"
"0.027063341811299324","0.027063341811299324","0","0","0","0","0.05011104792356491","0.02712726779282093","8","296","56"
"0.030494000762701035","0.030494000762701035","0","0","0","0","0.039896897971630096","0.030767396092414856","50","296","35"
"0.06733383983373642","0.06733383983373642","0","0","0","0","0.06746762245893478","0.06731078773736954","3","289","39"
"0.09925790876150131","0.09925790876150131","0","0","0","0","0.07401948422193527","0.09919717907905579","4","299","41"
"0.049147047102451324","0.049147047102451324","0","0","0","0","0.04750311002135277","0.04929756745696068","44","285","53"
"0.06905560195446014","0.06905560195446014","0","0","0","0","0.054459258913993835","0.0691002681851387","53","299","41"
"0.021278295665979385","0.021278295665979385","0","0","0","0","0.03756853565573692","0.021128414198756218","25","294","52"
"0.028459172695875168","0.028459172695875168","0","0","0","0","0.046622153371572495","0.028097914531826973","9","297","44"
"0.024759531021118164","0.024759531021118164","0","0","0","0","0.04392622411251068","0.02457052282989025","38","288","55"
"0.04336169734597206","0.04336169734597206","0","0","0","0","0.039244115352630615","0.04342694953083992","29","279","42"
"0.048404447734355927","0.048404447734355927","0","0","0","0","0.04360058903694153","0.04859064519405365","16","288","52"
"0.11510121077299118","0.11510121077299118","0","0","0","0","0.06185603886842728","0.11503766477108002","7","305","59"
