"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.039908602833747864","0.039908602833747864","0","0","0","0","0.041180599480867386","0.03974202275276184","21","292","62"
"0.0880030021071434","0.0880030021071434","0","0","0","0","0.05198749899864197","0.08806314319372177","42","300","59"
"0.08744490891695023","0.08744490891695023","0","0","0","0","0.0630805641412735","0.08745706081390381","31","291","55"
"0.049121417105197906","0.049121417105197906","0","0","0","0","0.047109205275774","0.049001481384038925","29","279","42"
"0.057112064212560654","0.057112064212560654","0","0","0","0","0.11106061935424805","0.057203177362680435","44","296","51"
"0.10237839072942734","0.10237839072942734","0","0","0","0","0.06563720107078552","0.10246437788009644","14","294","46"
"0.1280854046344757","0.1280854046344757","0","0","0","0","0.09282848238945007","0.12813954055309296","34","291","56"
"0.05216063931584358","0.05216063931584358","0","0","0","0","0.0467088520526886","0.052154675126075745","10","288","49"
"0.12304706126451492","0.12304706126451492","0","0","0","0","0.08650219440460205","0.12297053635120392","0","306","30"
"0.07284852117300034","0.07284852117300034","0","0","0","0","0.07057473808526993","0.07294628769159317","1","289","36"
"0.03526698425412178","0.03526698425412178","0","0","0","0","0.03979136422276497","0.03505157679319382","20","291","52"
"0.05048543959856033","0.05048543959856033","0","0","0","0","0.05919376388192177","0.05062466859817505","15","177","37"
"0.13616622984409332","0.13616622984409332","0","0","0","0","0.11112108826637268","0.13614539802074432","51","288","42"
"0.05131484940648079","0.05131484940648079","0","0","0","0","0.054398760199546814","0.05137668922543526","27","284","36"
"0.08030465245246887","0.08030465245246887","0","0","0","0","0.06431032717227936","0.080362968146801","36","286","44"
"0.028791584074497223","0.028791584074497223","0","0","0","0","0.039487726986408234","0.02890549600124359","48","290","38"
"0.07504953444004059","0.07504953444004059","0","0","0","0","0.111440010368824","0.07506121695041656","28","307","49"
"0.06174275279045105","0.06174275279045105","0","0","0","0","0.05996887385845184","0.061614133417606354","39","294","53"
