,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
36,8,"[[0.5776917954258103, 0.7280915263966287, -0.3690370745505918], [-0.678211246237114, 0.17665234469369326, -0.7133166841987063], [-0.4541585198080434, 0.6623589447592366, 0.5958697336121513]]",0.034154534339904785,0.11271015744083365,0.15541681582144395,-0.041999297594368226
37,52,"[[0.5736435984413764, 0.7315686992048921, -0.36847517647346434], [0.44044313456632495, -0.6547577203614819, -0.6142826260958556], [-0.6905801450915676, 0.1901113872469864, -0.6978200410688589]]",0.03401570022106171,0.04315311493279738,-0.010161562804676463,0.02642322015421527
38,44,"[[0.5740179699979314, 0.7281546524339517, -0.3746035287311505], [0.22373986676666122, -0.5795156479637765, -0.7836775775736289], [-0.7876556653863117, 0.3660534406783976, -0.49557249054757013]]",0.05844728648662567,0.22075086610198408,-0.4018705238094603,0.20704153276329232
39,21,"[[0.5609720381669867, 0.7254950339864404, -0.3987492283183183], [-0.4306352412677254, -0.1555735557045166, -0.8890289716574341], [-0.706979899986021, 0.6704442456767378, 0.22516374940378833]]",0.042932990938425064,1.2825108255334983,-1.3708066122292064,-0.37318714099551653
40,29,"[[0.5746139888093831, 0.7293196847080148, -0.37140970935037254], [-0.1982695051785256, -0.3161911858912605, -0.9277662118043818], [-0.7940189023424324, 0.606760725019633, -0.03707750390685535]]",0.04790203273296356,0.194251816518004,-0.03994203555058342,-0.0019524563952229498
41,12,"[[0.5776287781271556, 0.7294471480158023, -0.36644974355138565], [-0.6074796080898596, 0.08433832723590445, -0.7898477453020145], [-0.5452263548884799, 0.6788495982249129, 0.49185846356892937]]",0.038454633206129074,-0.07921430737973964,0.17598197164603374,0.03657002704310274
42,6,"[[0.5776056443340188, 0.7277807936822479, -0.369783981452566], [-0.7101548776339123, 0.22468546386484517, -0.6672264008351014], [-0.4025044629937777, 0.6479925352927779, 0.646636412497811]]",0.06166160851716995,0.023411333016941267,-0.027777795414050052,-0.03009521744576884
43,23,"[[0.5749048187480144, 0.7303417184229177, -0.36894312219666897], [-0.36002687848973725, -0.17905606898692777, -0.9156124300039864], [-0.7347265737452849, 0.6592288697622367, 0.16001486702118203]]",0.06896331161260605,-0.00253062523548518,-0.04172841115954931,0.014168255606425588
44,26,"[[0.5740664652616649, 0.7300006651135953, -0.3709182137267687], [-0.2756106910801235, -0.2542345620298782, -0.9270577240619208], [-0.7710024853067506, 0.6344338092808482, 0.055259156930251206]]",0.03757763281464577,0.3645950115338049,0.22334338430592043,-0.18623568198042634
45,32,"[[0.5787827356748234, 0.7453920701897018, -0.3308093564615319], [-0.09140743650451301, -0.34375562369458945, -0.9346224131687448], [-0.8103176510634743, 0.5711978805510072, -0.1308170927069894]]",0.04681527242064476,-1.9903998930092652,1.198839813178457,-0.2365528921025401
46,30,"[[0.5748131414500327, 0.7301723150636261, -0.3694209794087171], [-0.16930394793643017, -0.33551488050864375, -0.9267175106820159], [-0.8005523888764905, 0.5952485976848333, -0.06922939556183996]]",0.07262062281370163,0.07195797426366182,0.007990020930112734,-0.008777390018337619
47,51,"[[0.5759987900398089, 0.7315762779370045, -0.36476741612765856], [0.41752722094296557, -0.6469064679562025, -0.6381421470846056], [-0.7027479555903492, 0.21529299112930436, -0.6780773623803082]]",0.13822686672210693,-0.08127546996045612,0.2189748599505048,0.10770660069659761
48,28,"[[0.5755920337821488, 0.7304540849211903, -0.36764689176640913], [-0.22079427844085786, -0.29401296577055064, -0.9299690337943994], [-0.7873385960235161, 0.6164704987705858, -0.007941969050418718]]",0.09686455130577087,0.12702837504525416,0.24161168687812384,-0.07347288088221166
49,0,"[[0.6128669839955939, 0.7095937201973274, -0.3477121780336434], [-0.7514176788290999, 0.3873170103809124, -0.5341787138876024], [-0.24438608431257183, 0.5886476552662833, 0.770595414948575]]",0.12916140258312225,-0.5123851204713717,1.3969585856948141,1.7641601141812657
50,47,"[[0.5724160477339508, 0.7353729786130588, -0.3627673066336275], [0.3155024002947924, -0.6058635029388695, -0.7303658878374933], [-0.7568066934740466, 0.30364285124204615, -0.578822126290059]]",0.06380242109298706,-0.3197548911845081,0.11105746254606313,-0.16290703284895236
51,25,"[[0.5743009612231944, 0.7300967850711947, -0.37036561886123043], [-0.308359385342171, -0.22610966295015686, -0.9240235105379567], [-0.7583211159848615, 0.6448843539240469, 0.09528834627033485]]",0.09685779362916946,0.08436097475183334,-0.07539111045830248,-0.016533598819681986
52,17,"[[0.5751655038639192, 0.7300243157579525, -0.36916493682138635], [-0.5072403881570352, -0.035711593800565426, -0.8610724611847853], [-0.6417551990556675, 0.682518922297809, 0.34977337917711854]]",0.04533841460943222,-0.0934558325365801,-0.15357232849904862,0.07763768989707835
53,45,"[[0.5704039208639073, 0.7394700858067779, -0.35757098309971247], [0.2712294806261909, -0.5804678846772223, -0.7678148282993841], [-0.7752630458408722, 0.3410042801143417, -0.5316694353313761]]",0.04820366948843002,-0.3913498501146215,0.5312288051492899,-0.5350735869244165
54,46,"[[0.5741472302713077, 0.7312300176704328, -0.3683629706841319], [0.2856248340566076, -0.6005008849057616, -0.7469033099278173], [-0.7672884159768707, 0.3236419578194561, -0.55363711151187]]",0.049570489674806595,0.04305289824701532,0.015467278803646022,0.012638393924858491
55,34,"[[0.5755947956832558, 0.741785414596833, -0.3442073036374426], [-0.03781793945356673, -0.39628420412359233, -0.9173730769246142], [-0.816835132546105, 0.5410700596489938, -0.20003985317872156]]",0.12904149293899536,-1.16770691598359,0.9172063868173663,-0.35179451821044666
56,56,"[[0.5652857640987797, 0.7439986603801936, -0.35630278618257455], [0.5443689248746997, -0.660980222363772, -0.5165287750667936], [-0.6197363111920073, 0.09805203725351294, -0.7786625857992618]]",0.06331105530261993,-0.713745828374373,0.22060194814721146,-0.7444254795973166
57,18,"[[0.5788843089985123, 0.7313238852210986, -0.3606825860893144], [-0.4780804250139183, -0.05385784799754847, -0.8766723747113251], [-0.6605228108686221, 0.6799322666616079, 0.3184695794493296]]",0.2548987567424774,-0.42392970659441065,0.2736503474989831,0.1435647309655248
58,13,"[[0.5957086076028778, 0.7256351100706554, -0.3444103824178092], [-0.5718328477225916, 0.08210906559007759, -0.8162542974245799], [-0.5640013559176106, 0.6831951834917177, 0.46387305697958564]]",0.06296185404062271,-0.9478940701358312,1.2350236270141988,0.9718017770848602
