,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
42,28,"[[-0.2719350238607776, -0.052013238473565225, 0.9713822197236247], [0.493694123214305, 0.8624981820762693, 0.18620693881204942], [-0.8389718811561159, 0.5257254965593953, -0.20708747235099667]]",0.019597481936216354,0.00755460132826831,-0.005096048625972956,0.0019303904348480126
43,9,"[[-0.28418345066540407, -0.07519246797396155, 0.9663467973061627], [0.1795536761476591, 0.9865945481019107, 0.1311776783617136], [-0.953175682493519, 0.20950551651504887, -0.2649550674712178]]",0.030728718265891075,-0.007500352745796376,-0.006270328193532621,0.009137780491678803
44,33,"[[-0.3001835152714245, -0.09848315557510756, 0.9593882772188445], [0.5506184276810405, 0.8080360787997202, 0.25709260530107564], [-0.7925902894790244, 0.6002016169719665, -0.18659570801724765]]",0.03288966417312622,-8.89814831981938e-05,-0.006402946066121457,-0.003499483373608288
45,20,"[[-0.2857562940702938, -0.0681944806496349, 0.9664010917594613], [0.3684853244726584, 0.9250729853366425, 0.1759913609222164], [-0.8967026427930234, 0.40316705014818227, -0.23732230024013704]]",0.030069176107645035,0.5782186184139184,-0.2560715245843891,0.15745096161395233
46,3,"[[-0.29379387853613503, -0.08455984812339637, 0.9626894146338681], [0.08926285798196731, 1.0007065929139436, 0.11663802765921114], [-0.9629137901454137, 0.11980343265246908, -0.28445718580563184]]",0.049770429730415344,0.18489460616402303,-0.021055971555973885,0.05116193152732651
47,52,"[[-0.2990289336666848, -0.0932298662433023, 0.9602727839361662], [0.7742000763305457, 0.5772207799577201, 0.2989543482267592], [-0.5768093670852926, 0.8252196509390753, -0.09909628875222075]]",0.03126201406121254,-0.04863619246655629,-0.018509284090350506,0.0294442678059961
48,43,"[[-0.3070503643831318, -0.10210646745001908, 0.9568343695530632], [0.6818144522043273, 0.686135113395992, 0.29389340587006774], [-0.6799279727893965, 0.7359732173213063, -0.13954155339743105]]",0.05181742087006569,0.005848421954681108,-0.006193751776399396,0.0015130218453071956
49,71,"[[-0.3921812861999431, -0.10744358664296098, 0.9246041809094145], [0.8908159584309537, 0.24837607086769356, 0.4083762544917955], [-0.27167454788918627, 0.9744884363608354, -0.0009765418766265926]]",0.05304337292909622,0.001480254257646334,0.0003034018728365884,0.00034516836697018674
50,16,"[[-0.29446948689441343, -0.09166447959757738, 0.961832418039446], [0.29818902004214276, 0.9487163826437206, 0.1834209465278759], [-0.9197133338191243, 0.33825937725049054, -0.25008563354061436]]",0.025499245151877403,0.008019004336367139,-0.003765473314762678,0.006055646029135423
51,62,"[[-0.33305938226749615, -0.10724909039208258, 0.9475237600199286], [0.8614652324939224, 0.39708177301954073, 0.3495039357749681], [-0.4102650823205461, 0.9239493257197675, -0.038891397047859204]]",0.01673702336847782,-0.00612557605411297,-0.016780761641293645,0.009890808959224293
52,81,"[[-0.3106483095749183, -0.08935260876368845, 0.9569495968083703], [0.9545721725808292, 0.09280957127950774, 0.3199507761140814], [-0.11721078474604475, 1.003141487856129, 0.05686527865676984]]",0.03217083588242531,0.031188309659408983,-0.2601229200884456,-0.015901550822352978
53,10,"[[-0.29351784363406563, -0.08820202126009809, 0.9624478024579106], [0.20937600717539875, 0.977198483269326, 0.15503434337040378], [-0.9441884683567, 0.24538106342652316, -0.26638534758468563]]",0.029694385826587677,0.0,0.0,0.0
54,80,"[[-0.26665342345291493, -0.08785492005985847, 0.9702651819308818], [0.9661587856820979, 0.10976630784494154, 0.27687396180977963], [-0.13044092788389092, 1.0015637966946507, 0.05604683314949045]]",0.029353996738791466,0.01000304516374196,-0.15694485952082765,0.01838594404948711
55,2,"[[-0.29360204904468307, -0.09076954131195399, 0.9621844047801871], [0.05964996770945642, 1.0031854767566686, 0.1143206798379677], [-0.9652735288477478, 0.09086269338234226, -0.2871171525434412]]",0.01634978875517845,-0.29939466065036013,0.02292252604974408,-0.07928163418346118
56,5,"[[-0.2949072656585367, -0.10095860146319977, 0.960766029400642], [0.11787222299145378, 0.9943880937375689, 0.14221685607200826], [-0.9594992011336926, 0.1544650270403383, -0.279345981358565]]",0.019486907869577408,-0.0007804675369449391,0.00021740598152270133,-0.00025318398261615146
57,95,"[[-0.29674832758278014, -0.08822784664813525, 0.9614564943804189], [0.9585622960948943, -0.15402390786313178, 0.2827806906904953], [0.12077186175390858, 0.9956836059946109, 0.13019160778524802]]",0.020049212500452995,0.0012891628516120777,-0.007012460306868218,-0.003800496656998298
58,58,"[[-0.29266718956595145, -0.08807957656214158, 0.9627070062467334], [0.8423715965375066, 0.47093961935930406, 0.30094048216715397], [-0.47563542599004377, 0.8907284429894023, -0.06254209816575146]]",0.11034764349460602,0.00078125,0.0,0.0
59,26,"[[-0.28969532127014985, -0.08127136543327393, 0.9642181898245712], [0.4560343019421646, 0.8769958549557026, 0.21275208630118148], [-0.8541752682824014, 0.49717609047757544, -0.2151668256499795]]",0.08832362294197083,0.015951380125445398,-0.008451248364391165,0.004396794516463189
60,37,"[[-0.29825711817649997, -0.10231851021004591, 0.9595875055287449], [0.6132071852050458, 0.7559955399627176, 0.273077827193049], [-0.7459816022856739, 0.6639851782062004, -0.1611538703291455]]",0.04793119803071022,-0.013589743457858504,0.00438660798884278,-0.0013934218384617496
61,68,"[[-0.3341123484624652, -0.10140434715105212, 0.9477976760358606], [0.8970869906034691, 0.3069281064219214, 0.350741321591914], [-0.3239940502905992, 0.9583224106134226, -0.010774126794939935]]",0.021393053233623505,0.005839940196084908,-0.01939835042834928,0.0029786519494673946
62,29,"[[-0.3015898018709939, -0.10147003297814779, 0.9586368822005928], [0.5014501726644954, 0.8420035235236912, 0.24872837842353415], [-0.824047708653699, 0.5510031380956772, -0.20126963201364]]",0.02956561930477619,0.0,0.0,0.0
63,90,"[[-0.23455379791300443, -0.09049911612140783, 0.9782823309768022], [0.9825900217128609, -0.058124842928176414, 0.23137933791076412], [0.03455351723172698, 1.0056364480117022, 0.10273880581080204]]",0.04182073101401329,0.00718270837839817,-0.9668709648323262,-0.09717067116654379
64,60,"[[-0.2784655373830485, -0.07594839111473566, 0.9679503596337155], [0.8633553969412182, 0.4420828572527708, 0.2848043218122299], [-0.4456520106430025, 0.9064942803917649, -0.05642525663624203]]",0.04024283587932587,-0.0018813270624820338,0.0051336896975710845,-1.899819044828235e-05
