,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
59,59,"[[-0.2848641942141682, -0.08298580965190003, 0.9655037115270243], [0.8519336183671997, 0.4588649692239933, 0.2925522963598427], [-0.4632230765278524, 0.8974858176143451, -0.058914636263682096]]",0.07198208570480347,-0.0009910760521465902,-0.0011158487477201284,0.04967719914538466
60,14,"[[-0.297774914906396, -0.09217093652209993, 0.9607667459852817], [0.26127535064164437, 0.9611641570370527, 0.17487457132694295], [-0.9298157943618989, 0.30091352916442327, -0.26012855715070954]]",0.0401044525206089,0.001653977759029385,0.00021294562875174536,-0.002011280410727211
61,18,"[[-0.31262538891448716, -0.11127039183277398, 0.9540034131264276], [0.32034281026854855, 0.934562253706723, 0.2157347980063122], [-0.9061482167714849, 0.3701803883498417, -0.25445988030225736]]",0.19039110839366913,0.01062938240292287,0.0023748415570487343,-0.0009083839442438346
62,29,"[[-0.3015898018709939, -0.10147003297814779, 0.9586368822005928], [0.5014501726644954, 0.8420035235236912, 0.24872837842353415], [-0.824047708653699, 0.5510031380956772, -0.20126963201364]]",0.029080072417855263,-0.17615257497933767,0.0987530354611307,0.011860611312972547
63,5,"[[-0.29490406614222847, -0.10094421099599563, 0.9607685235461513], [0.11787715672848154, 0.9943895100016187, 0.1422028635131489], [-0.9594995785340459, 0.15446546182910692, -0.27934444463932917]]",0.019444098696112633,-0.8246989220460095,0.09402608342556379,-0.19300887391750893
64,80,"[[-0.2692819141320991, -0.08811060117691791, 0.9695157714894822], [0.9653614900252366, 0.11002729155901603, 0.27953858571814716], [-0.13091534928776175, 1.00151210030164, 0.055864177188621966]]",0.031322162598371506,0.1792634326336158,-1.4787759655631174,-0.04812951854839122
65,47,"[[-0.31163987942483246, -0.09400243761239817, 0.956178142204536], [0.7163297183333622, 0.6476519559182394, 0.2990033535723416], [-0.6412697726375379, 0.7710854786538444, -0.13295577031812628]]",0.02396588772535324,-0.016763117283950614,0.025276491769547327,-0.01284079218106996
66,77,"[[-0.3157326135499479, -0.09348427769829339, 0.954889007782614], [0.9417522738355024, 0.16430516226142053, 0.3289689234715821], [-0.186700238004533, 0.9935477897840839, 0.0366896227694284]]",0.031518228352069855,0.0012832229956132835,0.04563780314964849,0.0014548023923325333
67,23,"[[-0.30919739862906537, -0.1232403673545718, 0.9536483512536081], [0.397903109311377, 0.8962567017840092, 0.24664291226799065], [-0.8760946137403638, 0.45202281739653294, -0.22617544003492016]]",0.035436391830444336,-0.9122948151493768,0.4695647745892711,-0.2186718343422147
68,42,"[[-0.2893646203404615, -0.0801523634896855, 0.9644074664301447], [0.6784321472185076, 0.7015794401836524, 0.2637331584053253], [-0.6910088549743805, 0.7240796802774083, -0.14707847356710774]]",0.08774863183498383,0.004977329665432578,-0.00135562428449166,0.002265242847750709
